"guid","DisplayName","Description","Category","Version","ResourceID"
"db630ad5-52e9-4f4d-9c44-53912fe40053","Configure Cognitive Services accounts with private endpoints","Private endpoints connect your virtual networks to Azure services without a public IP address at the source or destination. By mapping private endpoints to Cognitive Services, you'll reduce the potential for data leakage. Learn more about private links at: https://go.microsoft.com/fwlink/?linkid=2129800.","Cognitive Services","3.0.0","/providers/Microsoft.Authorization/policyDefinitions/db630ad5-52e9-4f4d-9c44-53912fe40053"
"db8b35d6-8adb-3f51-44ff-c648ab5b1530","Employ FICAM-approved resources to accept third-party credentials","CMA_C1349 - Employ FICAM-approved resources to accept third-party credentials","Regulatory Compliance","1.1.0","/providers/Microsoft.Authorization/policyDefinitions/db8b35d6-8adb-3f51-44ff-c648ab5b1530"
"dbbdc317-9734-4dd8-9074-993b29c69008","Azure Kubernetes Clusters should enable Key Management Service (KMS)","Use Key Management Service (KMS) to encrypt secret data at rest in etcd for Kubernetes cluster security. Learn more at: https://aka.ms/aks/kmsetcdencryption.","Kubernetes","1.0.0","/providers/Microsoft.Authorization/policyDefinitions/dbbdc317-9734-4dd8-9074-993b29c69008"
"dbcef108-7a04-38f5-8609-99da110a2a57","Determine information protection needs","CMA_C1750 - Determine information protection needs","Regulatory Compliance","1.1.0","/providers/Microsoft.Authorization/policyDefinitions/dbcef108-7a04-38f5-8609-99da110a2a57"
"dc1b5908-da05-4eed-a988-c5e32fdb682d","Enable logging by category group for microsoft.network/dnsresolverpolicies to Log Analytics","Resource logs should be enabled to track activities and events that take place on your resources and give you visibility and insights into any changes that occur. This policy deploys a diagnostic setting using a category group to route logs to a Log Analytics workspace for microsoft.network/dnsresolverpolicies.","Monitoring","1.0.0","/providers/Microsoft.Authorization/policyDefinitions/dc1b5908-da05-4eed-a988-c5e32fdb682d"
"dc2d41d1-4ab1-4666-a3e1-3d51c43e0049","Configure Cosmos DB database accounts to disable local authentication","Disable local authentication methods so that your Cosmos DB database accounts exclusively require Azure Active Directory identities for authentication. Learn more at: https://docs.microsoft.com/azure/cosmos-db/how-to-setup-rbac#disable-local-auth.","Cosmos DB","1.1.0","/providers/Microsoft.Authorization/policyDefinitions/dc2d41d1-4ab1-4666-a3e1-3d51c43e0049"
"dc43e829-3d50-4a0a-aa0f-428d551862aa","Microsoft Managed Control 1277 - Alternate Processing Site | Priority Of Service","Microsoft implements this Contingency Planning control","Regulatory Compliance","1.0.0","/providers/Microsoft.Authorization/policyDefinitions/dc43e829-3d50-4a0a-aa0f-428d551862aa"
"dc595cb1-1cde-45f6-8faf-f88874e1c0e1","Logic Apps should be deployed into Integration Service Environment","Deploying Logic Apps into Integration Service Environment in a virtual network unlocks advanced Logic Apps networking and security features and provides you with greater control over your network configuration. Learn more at: https://aka.ms/integration-service-environment. Deploying into Integration Service Environment also allows encryption with customer-managed keys which provides enhanced data protection by allowing you to manage your encryption keys. This is often to meet compliance requirements.","Logic Apps","1.0.0","/providers/Microsoft.Authorization/policyDefinitions/dc595cb1-1cde-45f6-8faf-f88874e1c0e1"
"dc7ec756-221c-33c8-0afe-c48e10e42321","Verify security controls for external information systems","CMA_0541 - Verify security controls for external information systems","Regulatory Compliance","1.1.0","/providers/Microsoft.Authorization/policyDefinitions/dc7ec756-221c-33c8-0afe-c48e10e42321"
"dc921057-6b28-4fbe-9b83-f7bec05db6c2","Container registries should have local admin account disabled.","Disable admin account for your registry so that it is not accessible by local admin. Disabling local authentication methods like admin user, repository scoped access tokens and anonymous pull improves security by ensuring that container registries exclusively require Azure Active Directory identities for authentication. Learn more at: https://aka.ms/acr/authentication.","Container Registry","1.0.1","/providers/Microsoft.Authorization/policyDefinitions/dc921057-6b28-4fbe-9b83-f7bec05db6c2"
"dcb324b0-3bfa-4df4-b476-64122bde219e","Enable logging by category group for Scaling plans (microsoft.desktopvirtualization/scalingplans) to Event Hub","Resource logs should be enabled to track activities and events that take place on your resources and give you visibility and insights into any changes that occur. This policy deploys a diagnostic setting using a category group to route logs to an Event Hub for Scaling plans (microsoft.desktopvirtualization/scalingplans).","Monitoring","1.0.0","/providers/Microsoft.Authorization/policyDefinitions/dcb324b0-3bfa-4df4-b476-64122bde219e"
"dcbc65aa-59f3-4239-8978-3bb869d82604","App Service apps should use an Azure file share for its content directory","The content directory of an app should be located on an Azure file share. The storage account information for the file share must be provided before any publishing activity. To learn more about using Azure Files for hosting app service content refer to https://go.microsoft.com/fwlink/?linkid=2151594.","App Service","3.0.0","/providers/Microsoft.Authorization/policyDefinitions/dcbc65aa-59f3-4239-8978-3bb869d82604"
"dce72873-c5f1-47c3-9b4f-6b8207fd5a45","Microsoft Managed Control 1439 - Media Sanitization And Disposal","Microsoft implements this Media Protection control","Regulatory Compliance","1.0.1","/providers/Microsoft.Authorization/policyDefinitions/dce72873-c5f1-47c3-9b4f-6b8207fd5a45"
"dd2523d5-2db3-642b-a1cf-83ac973b32c2","Establish benchmarks for flaw remediation","CMA_C1675 - Establish benchmarks for flaw remediation","Regulatory Compliance","1.1.0","/providers/Microsoft.Authorization/policyDefinitions/dd2523d5-2db3-642b-a1cf-83ac973b32c2"
"dd280d4b-50a1-42fb-a479-ece5878acf19","Microsoft Managed Control 1264 - Contingency Plan Testing | Coordinate With Related Plans","Microsoft implements this Contingency Planning control","Regulatory Compliance","1.0.0","/providers/Microsoft.Authorization/policyDefinitions/dd280d4b-50a1-42fb-a479-ece5878acf19"
"dd2ea520-6b06-45c3-806e-ea297c23e06a","[Deprecated]: Audit Web Applications that are not using custom domains","Use of custom domains protects a web application from common attacks such as phishing and other DNS-related attacks.","Security Center","1.0.0-deprecated","/providers/Microsoft.Authorization/policyDefinitions/dd2ea520-6b06-45c3-806e-ea297c23e06a"
"dd4680ed-0559-4a6a-ad10-081d14cbb484","[Deprecated]: Show audit results from Windows VMs configurations in 'System Audit Policies - Policy Change'","This policy should only be used along with its corresponding deploy policy in an initiative. This definition allows Azure Policy to process the results of auditing Windows virtual machines with non-compliant settings in Group Policy category: 'System Audit Policies - Policy Change'. For more information on Guest Configuration policies, please visit https://aka.ms/gcpol","Guest Configuration","1.0.0-deprecated","/providers/Microsoft.Authorization/policyDefinitions/dd4680ed-0559-4a6a-ad10-081d14cbb484"
"dd469ae0-71a8-4adc-aafc-de6949ca3339","Microsoft Managed Control 1715 - Software & Information Integrity | Automated Response To Integrity Violations","Microsoft implements this System and Information Integrity control","Regulatory Compliance","1.0.1","/providers/Microsoft.Authorization/policyDefinitions/dd469ae0-71a8-4adc-aafc-de6949ca3339"
"dd533cb0-b416-4be7-8e86-4d154824dfd7","Microsoft Managed Control 1678 - Malicious Code Protection","Microsoft implements this System and Information Integrity control","Regulatory Compliance","1.0.0","/providers/Microsoft.Authorization/policyDefinitions/dd533cb0-b416-4be7-8e86-4d154824dfd7"
"dd6ac1a1-660e-4810-baa8-74e868e2ed47","Microsoft Managed Control 1391 - Information Spillage Response | Training","Microsoft implements this Incident Response control","Regulatory Compliance","1.0.0","/providers/Microsoft.Authorization/policyDefinitions/dd6ac1a1-660e-4810-baa8-74e868e2ed47"
"dd6d00a8-701a-5935-a22b-c7b9c0c698b2","Isolate SecurID systems, Security Incident Management systems","CMA_C1636 - Isolate SecurID systems, Security Incident Management systems","Regulatory Compliance","1.1.0","/providers/Microsoft.Authorization/policyDefinitions/dd6d00a8-701a-5935-a22b-c7b9c0c698b2"
"dd83410c-ecb6-4547-8f14-748c3cbdc7ac","Microsoft Managed Control 1146 - Security Assessments","Microsoft implements this Security Assessment and Authorization control","Regulatory Compliance","1.0.0","/providers/Microsoft.Authorization/policyDefinitions/dd83410c-ecb6-4547-8f14-748c3cbdc7ac"
"ddae2e97-a449-499f-a1c8-aea4a7e52ec9","Microsoft Managed Control 1602 - Developer Security Testing And Evaluation","Microsoft implements this System and Services Acquisition control","Regulatory Compliance","1.0.0","/providers/Microsoft.Authorization/policyDefinitions/ddae2e97-a449-499f-a1c8-aea4a7e52ec9"
"ddb53c61-9db4-41d4-a953-2abff5b66c12","[Deprecated]: Show audit results from Windows VMs configurations in 'Security Settings - Account Policies'","This policy should only be used along with its corresponding deploy policy in an initiative. This definition allows Azure Policy to process the results of auditing Windows virtual machines with non-compliant settings in Group Policy category: 'Security Settings - Account Policies'. For more information on Guest Configuration policies, please visit https://aka.ms/gcpol","Guest Configuration","1.0.0-deprecated","/providers/Microsoft.Authorization/policyDefinitions/ddb53c61-9db4-41d4-a953-2abff5b66c12"
"ddc0a4d5-5e08-43d5-9fd9-b586d8d7116b","[Deprecated]: Deploy prerequisites to audit Windows VMs configurations in 'Security Options - Recovery console'","This policy creates a Guest Configuration assignment to audit Windows virtual machines with non-compliant settings in Group Policy category: 'Security Options - Recovery console'. It also creates a system-assigned managed identity and deploys the VM extension for Guest Configuration. This policy should only be used along with its corresponding audit policy in an initiative. For more information on Guest Configuration policies, please visit https://aka.ms/gcpol","Guest Configuration","1.2.0-deprecated","/providers/Microsoft.Authorization/policyDefinitions/ddc0a4d5-5e08-43d5-9fd9-b586d8d7116b"
"ddca0ddc-4e9d-4bbb-92a1-f7c4dd7ef7ce","Configure SQL Virtual Machines to automatically install Microsoft Defender for SQL","Configure Windows SQL Virtual Machines to automatically install the Microsoft Defender for SQL extension. Microsoft Defender for SQL collects events from the agent and uses them to provide security alerts and tailored hardening tasks (recommendations).","Security Center","1.4.0","/providers/Microsoft.Authorization/policyDefinitions/ddca0ddc-4e9d-4bbb-92a1-f7c4dd7ef7ce"
"ddcf4b94-9dfa-4a80-aca6-22bb654fde72","Azure NetApp Files SMB Volumes should use SMB3 encryption","Disallow the creation of SMB Volumes without SMB3 encryption to ensure data integrity and data privacy.","Storage","1.0.0","/providers/Microsoft.Authorization/policyDefinitions/ddcf4b94-9dfa-4a80-aca6-22bb654fde72"
"dddfa1af-dcd6-42f4-b5b0-e1db01e0b405","Configure Azure Application Insights components to disable public network access for log ingestion and querying","Disable components log ingestion and querying from public networks access to improve security. Only private-link connected networks will be able to ingest and query logs on this workspace. Learn more at https://aka.ms/AzMonPrivateLink#configure-application-insights.","Monitoring","1.1.0","/providers/Microsoft.Authorization/policyDefinitions/dddfa1af-dcd6-42f4-b5b0-e1db01e0b405"
"de077e7e-0cc8-65a6-6e08-9ab46c827b05","Produce, control and distribute asymmetric cryptographic keys","CMA_C1646 - Produce, control and distribute asymmetric cryptographic keys","Regulatory Compliance","1.1.0","/providers/Microsoft.Authorization/policyDefinitions/de077e7e-0cc8-65a6-6e08-9ab46c827b05"
"de0bc8ea-76e2-4fe2-a288-a07556d0e9c4","Configure Azure Arc Private Link Scopes to disable public network access","Disable public network access for your Azure Arc Private Link Scope so that associated Azure Arc resources cannot connect to Azure Arc services over the public internet. This can reduce data leakage risks. Learn more at: https://aka.ms/arc/privatelink.","Azure Arc","1.0.0","/providers/Microsoft.Authorization/policyDefinitions/de0bc8ea-76e2-4fe2-a288-a07556d0e9c4"
"de251b09-4a5e-1204-4bef-62ac58d47999","Adjust level of audit review, analysis, and reporting","CMA_C1123 - Adjust level of audit review, analysis, and reporting","Regulatory Compliance","1.1.0","/providers/Microsoft.Authorization/policyDefinitions/de251b09-4a5e-1204-4bef-62ac58d47999"
"de5d5895-642e-4d19-a14e-08a67b2dd152","Enable logging by category group for Azure Database for MariaDB servers (microsoft.dbformariadb/servers) to Storage","Resource logs should be enabled to track activities and events that take place on your resources and give you visibility and insights into any changes that occur. This policy deploys a diagnostic setting using a category group to route logs to a Storage Account for Azure Database for MariaDB servers (microsoft.dbformariadb/servers).","Monitoring","1.0.0","/providers/Microsoft.Authorization/policyDefinitions/de5d5895-642e-4d19-a14e-08a67b2dd152"
"de770ba6-50dd-a316-2932-e0d972eaa734","Require approval for account creation","CMA_0431 - Require approval for account creation","Regulatory Compliance","1.1.0","/providers/Microsoft.Authorization/policyDefinitions/de770ba6-50dd-a316-2932-e0d972eaa734"
"de901f2f-a01a-4456-97f0-33cda7966172","Microsoft Managed Control 1689 - Information System Monitoring","Microsoft implements this System and Information Integrity control","Regulatory Compliance","1.0.0","/providers/Microsoft.Authorization/policyDefinitions/de901f2f-a01a-4456-97f0-33cda7966172"
"de936662-13dc-204c-75ec-1af80f994088","Provide contingency training","CMA_0412 - Provide contingency training","Regulatory Compliance","1.1.0","/providers/Microsoft.Authorization/policyDefinitions/de936662-13dc-204c-75ec-1af80f994088"
"dea83a72-443c-4292-83d5-54a2f98749c0","Automation Account should have Managed Identity","Use Managed Identities as the recommended method for authenticating with Azure resources from the runbooks. Managed identity for authentication is more secure and eliminates the management overhead associated with using RunAs Account in your runbook code .","Automation","1.0.0","/providers/Microsoft.Authorization/policyDefinitions/dea83a72-443c-4292-83d5-54a2f98749c0"
"deacecc0-9f84-44d2-bb82-46f32d766d43","Configure Dependency agent on Azure Arc enabled Linux servers","Enable VM insights on servers and machines connected to Azure through Arc enabled servers by installing the Dependency agent virtual machine extension. VM insights uses the Dependency agent to collect network metrics and discovered data about processes running on the machine and external process dependencies. See more - https://aka.ms/vminsightsdocs.","Monitoring","2.0.0","/providers/Microsoft.Authorization/policyDefinitions/deacecc0-9f84-44d2-bb82-46f32d766d43"
"deb528de-8f89-4101-881c-595899253102","Function app slots should use the latest TLS version","Periodically, newer versions are released for TLS either due to security flaws, include additional functionality, and enhance speed. Upgrade to the latest TLS version for Function apps to take advantage of security fixes, if any, and/or new functionalities of the latest version.","App Service","1.0.0","/providers/Microsoft.Authorization/policyDefinitions/deb528de-8f89-4101-881c-595899253102"
"deb9797c-22f8-40e8-b342-a84003c924e6","Microsoft Managed Control 1528 - Access Agreements","Microsoft implements this Personnel Security control","Regulatory Compliance","1.0.0","/providers/Microsoft.Authorization/policyDefinitions/deb9797c-22f8-40e8-b342-a84003c924e6"
"deeddb44-9f94-4903-9fa0-081d524406e3","[Preview]: Azure Recovery Services vaults should use private link for backup","Azure Private Link lets you connect your virtual network to Azure services without a public IP address at the source or destination. The Private Link platform handles the connectivity between the consumer and services over the Azure backbone network. By mapping private endpoints to Azure Recovery Services vaults, data leakage risks are reduced. Learn more about private links at: https://aka.ms/AB-PrivateEndpoints.","Backup","2.0.0-preview","/providers/Microsoft.Authorization/policyDefinitions/deeddb44-9f94-4903-9fa0-081d524406e3"
"df2e9507-169b-4114-3a52-877561ee3198","Implement security engineering principles of information systems","CMA_0325 - Implement security engineering principles of information systems","Regulatory Compliance","1.1.0","/providers/Microsoft.Authorization/policyDefinitions/df2e9507-169b-4114-3a52-877561ee3198"
"df39c015-56a4-45de-b4a3-efe77bed320d","IoT Hub device provisioning service instances should use private link","Azure Private Link lets you connect your virtual network to Azure services without a public IP address at the source or destination. The Private Link platform handles the connectivity between the consumer and services over the Azure backbone network. By mapping private endpoints to the IoT Hub device provisioning service, data leakage risks are reduced. Learn more about private links at: https://aka.ms/iotdpsvnet.","Internet of Things","1.0.0","/providers/Microsoft.Authorization/policyDefinitions/df39c015-56a4-45de-b4a3-efe77bed320d"
"df441472-4dae-4e4e-87b9-9205ba46be16","The legacy Log Analytics extension should not be installed on Azure Arc enabled Windows servers","Automatically prevent installation of the legacy Log Analytics Agent as the final step of migrating from legacy agents to Azure Monitor Agent. After you have uninstalled existing legacy extensions, this policy will deny all future installations of the legacy agent extension on Azure Arc enabled Windows servers. Learn more: https://aka.ms/migratetoAMA","Monitoring","1.0.0","/providers/Microsoft.Authorization/policyDefinitions/df441472-4dae-4e4e-87b9-9205ba46be16"
"df54d34f-65f3-39f1-103c-a0464b8615df","Manage transfers between standby and active system components","CMA_0371 - Manage transfers between standby and active system components","Regulatory Compliance","1.1.0","/providers/Microsoft.Authorization/policyDefinitions/df54d34f-65f3-39f1-103c-a0464b8615df"
"df73bd95-24da-4a4f-96b9-4e8b94b402bd","API Management should disable public network access to the service configuration endpoints","To improve the security of API Management services, restrict connectivity to service configuration endpoints, like direct access management API, Git configuration management endpoint, or self-hosted gateways configuration endpoint.","API Management","1.0.1","/providers/Microsoft.Authorization/policyDefinitions/df73bd95-24da-4a4f-96b9-4e8b94b402bd"
"dfbd9a64-6114-48de-a47d-90574dc2e489","MariaDB server should use a virtual network service endpoint","Virtual network based firewall rules are used to enable traffic from a specific subnet to Azure Database for MariaDB while ensuring the traffic stays within the Azure boundary. This policy provides a way to audit if the Azure Database for MariaDB has virtual network service endpoint being used.","SQL","1.0.2","/providers/Microsoft.Authorization/policyDefinitions/dfbd9a64-6114-48de-a47d-90574dc2e489"
"dfbfceaa-14b2-4a90-a679-d169fa6a6a38","Enable logging by category group for IoT Hub (microsoft.devices/iothubs) to Event Hub","Resource logs should be enabled to track activities and events that take place on your resources and give you visibility and insights into any changes that occur. This policy deploys a diagnostic setting using a category group to route logs to an Event Hub for IoT Hub (microsoft.devices/iothubs).","Monitoring","1.2.0","/providers/Microsoft.Authorization/policyDefinitions/dfbfceaa-14b2-4a90-a679-d169fa6a6a38"
"dfc212af-17ea-423a-9dcb-91e2cb2caa6b","Azure Front Door profiles should use Premium tier that supports managed WAF rules and private link","Azure Front Door Premium supports Azure managed WAF rules and private link to supported Azure origins.","CDN","1.0.0","/providers/Microsoft.Authorization/policyDefinitions/dfc212af-17ea-423a-9dcb-91e2cb2caa6b"
"dfe69c56-9c12-4271-9e62-7607ab669582","Enable logging by category group for Data Lake Storage Gen1 (microsoft.datalakestore/accounts) to Log Analytics","Resource logs should be enabled to track activities and events that take place on your resources and give you visibility and insights into any changes that occur. This policy deploys a diagnostic setting using a category group to route logs to a Log Analytics workspace for Data Lake Storage Gen1 (microsoft.datalakestore/accounts).","Monitoring","1.0.0","/providers/Microsoft.Authorization/policyDefinitions/dfe69c56-9c12-4271-9e62-7607ab669582"
"dff0b90d-5a6f-491c-b2f8-b90aa402d844","Microsoft Managed Control 1673 - Flaw Remediation | Automated Flaw Remediation Status","Microsoft implements this System and Information Integrity control","Regulatory Compliance","1.0.0","/providers/Microsoft.Authorization/policyDefinitions/dff0b90d-5a6f-491c-b2f8-b90aa402d844"
"e016b22b-e0eb-436d-8fd7-160c4eaed6e2","Configure Azure Cache for Redis to use private DNS zones","Use private DNS zones to override the DNS resolution for a private endpoint. A private DNS zone can be linked to your virtual network to resolve to Azure Cache for Redis. Learn more at: https://aka.ms/privatednszone.","Cache","1.0.0","/providers/Microsoft.Authorization/policyDefinitions/e016b22b-e0eb-436d-8fd7-160c4eaed6e2"
"e04e5000-cd89-451d-bb21-a14d24ff9c73","Auditing on Synapse workspace should be enabled","Auditing on your Synapse workspace should be enabled to track database activities across all databases on the dedicated SQL pools and save them in an audit log.","Synapse","1.0.0","/providers/Microsoft.Authorization/policyDefinitions/e04e5000-cd89-451d-bb21-a14d24ff9c73"
"e068b215-0026-4354-b347-8fb2766f73a2","Windows machines should meet requirements for 'User Rights Assignment'","Windows machines should have the specified Group Policy settings in the category 'User Rights Assignment' for allowing log on locally, RDP, access from the network, and many other user activities. This policy requires that the Guest Configuration prerequisites have been deployed to the policy assignment scope. For details, visit https://aka.ms/gcpol.","Guest Configuration","3.0.0","/providers/Microsoft.Authorization/policyDefinitions/e068b215-0026-4354-b347-8fb2766f73a2"
"e0a2b1a3-f7f9-4569-807f-2a9edebdf4d9","Cosmos DB should use a virtual network service endpoint","This policy audits any Cosmos DB not configured to use a virtual network service endpoint.","Network","1.0.0","/providers/Microsoft.Authorization/policyDefinitions/e0a2b1a3-f7f9-4569-807f-2a9edebdf4d9"
"e0a7e899-2ce2-4253-8a13-d808fdeb75af","Windows machines should meet requirements for 'Administrative Templates - MSS (Legacy)'","Windows machines should have the specified Group Policy settings in the category 'Administrative Templates - MSS (Legacy)' for automatic logon, screen saver, network behavior, safe DLL, and event log. This policy requires that the Guest Configuration prerequisites have been deployed to the policy assignment scope. For details, visit https://aka.ms/gcpol.","Guest Configuration","3.0.0","/providers/Microsoft.Authorization/policyDefinitions/e0a7e899-2ce2-4253-8a13-d808fdeb75af"
"e0c480bf-0d68-a42d-4cbb-b60f851f8716","Implement personnel screening","CMA_0322 - Implement personnel screening","Regulatory Compliance","1.1.0","/providers/Microsoft.Authorization/policyDefinitions/e0c480bf-0d68-a42d-4cbb-b60f851f8716"
"e0de232d-02a0-4652-872d-88afb4ae5e91","Microsoft Managed Control 1206 - Access Restrictions For Change | Limit Production / Operational Privileges","Microsoft implements this Configuration Management control","Regulatory Compliance","1.0.0","/providers/Microsoft.Authorization/policyDefinitions/e0de232d-02a0-4652-872d-88afb4ae5e91"
"e0efc13a-122a-47c5-b817-2ccfe5d12615","[Deprecated]: Deploy prerequisites to audit Windows VMs that do not have the specified Windows PowerShell execution policy","This policy creates a Guest Configuration assignment to audit Windows virtual machines where Windows PowerShell is not configured to use the specified PowerShell execution policy. It also creates a system-assigned managed identity and deploys the VM extension for Guest Configuration. This policy should only be used along with its corresponding audit policy in an initiative. For more information on Guest Configuration policies, please visit https://aka.ms/gcpol","Guest Configuration","1.2.0-deprecated","/providers/Microsoft.Authorization/policyDefinitions/e0efc13a-122a-47c5-b817-2ccfe5d12615"
"e0f5ec01-8979-49bf-9fd7-2a4eff9fa8e0","Enable logging by category group for microsoft.network/vpngateways to Storage","Resource logs should be enabled to track activities and events that take place on your resources and give you visibility and insights into any changes that occur. This policy deploys a diagnostic setting using a category group to route logs to a Storage Account for microsoft.network/vpngateways.","Monitoring","1.0.0","/providers/Microsoft.Authorization/policyDefinitions/e0f5ec01-8979-49bf-9fd7-2a4eff9fa8e0"
"e12494fa-b81e-4080-af71-7dbacc2da0ec","Microsoft Managed Control 1714 - Software & Information Integrity | Automated Notifications Of Integrity Violations","Microsoft implements this System and Information Integrity control","Regulatory Compliance","1.0.1","/providers/Microsoft.Authorization/policyDefinitions/e12494fa-b81e-4080-af71-7dbacc2da0ec"
"e1352e44-d34d-4e4d-a22e-451a15f759a1","Deploy Planned Maintenance to schedule and control upgrades for your Azure Kubernetes Service (AKS) cluster","Planned Maintenance allows you to schedule weekly maintenance windows to perform updates and minimize workload impact. Once scheduled, upgrades occur only during the window you selected. Learn more at: https://aka.ms/aks/planned-maintenance","Kubernetes","1.0.0","/providers/Microsoft.Authorization/policyDefinitions/e1352e44-d34d-4e4d-a22e-451a15f759a1"
"e1379836-3492-6395-451d-2f5062e14136","Identify and authenticate non-organizational users","CMA_C1346 - Identify and authenticate non-organizational users","Regulatory Compliance","1.1.0","/providers/Microsoft.Authorization/policyDefinitions/e1379836-3492-6395-451d-2f5062e14136"
"e1598217-5ff1-4978-b51d-f0238e100019","Enable logging by category group for microsoft.dbforpostgresql/servergroupsv2 to Event Hub","Resource logs should be enabled to track activities and events that take place on your resources and give you visibility and insights into any changes that occur. This policy deploys a diagnostic setting using a category group to route logs to an Event Hub for microsoft.dbforpostgresql/servergroupsv2.","Monitoring","1.0.0","/providers/Microsoft.Authorization/policyDefinitions/e1598217-5ff1-4978-b51d-f0238e100019"
"e15effd4-2278-4c65-a0da-4d6f6d1890e2","Log Analytics Workspaces should block non-Azure Active Directory based ingestion.","Enforcing log ingestion to require Azure Active Directory authentication prevents unauthenticated logs from an attacker which could lead to incorrect status, false alerts, and incorrect logs stored in the system.","Monitoring","1.0.0","/providers/Microsoft.Authorization/policyDefinitions/e15effd4-2278-4c65-a0da-4d6f6d1890e2"
"e16f967a-aa57-4f5e-89cd-8d1434d0a29a","[Preview]: Azure Security agent should be installed on your Windows virtual machine scale sets","Install the Azure Security agent on your Windows virtual machine scale sets in order to monitor your machines for security configurations and vulnerabilities. Results of the assessments can seen and managed in Azure Security Center.","Security Center","2.1.0-preview","/providers/Microsoft.Authorization/policyDefinitions/e16f967a-aa57-4f5e-89cd-8d1434d0a29a"
"e17085c5-0be8-4423-b39b-a52d3d1402e5","Microsoft Managed Control 1686 - Information System Monitoring","Microsoft implements this System and Information Integrity control","Regulatory Compliance","1.0.0","/providers/Microsoft.Authorization/policyDefinitions/e17085c5-0be8-4423-b39b-a52d3d1402e5"
"e17a106b-cf45-431e-89dc-da71e161c40c","Microsoft Managed Control 1801 - Purpose Specification","Microsoft implements this Authority and Purpose control","Regulatory Compliance","1.0.0","/providers/Microsoft.Authorization/policyDefinitions/e17a106b-cf45-431e-89dc-da71e161c40c"
"e1a09430-221d-4d4c-a337-1edb5a1fa9bb","Function app slots should require FTPS only","Enable FTPS enforcement for enhanced security.","App Service","1.0.0","/providers/Microsoft.Authorization/policyDefinitions/e1a09430-221d-4d4c-a337-1edb5a1fa9bb"
"e1bf4d43-542a-4410-918d-7e61c8e1ac21","Enable logging by category group for Event Grid Partner Topics (microsoft.eventgrid/partnertopics) to Log Analytics","Resource logs should be enabled to track activities and events that take place on your resources and give you visibility and insights into any changes that occur. This policy deploys a diagnostic setting using a category group to route logs to a Log Analytics workspace for Event Grid Partner Topics (microsoft.eventgrid/partnertopics).","Monitoring","1.0.0","/providers/Microsoft.Authorization/policyDefinitions/e1bf4d43-542a-4410-918d-7e61c8e1ac21"
"e1d1b522-02b0-4d18-a04f-5ab62d20445f","Function app slots that use Java should use a specified 'Java version'","Periodically, newer versions are released for Java software either due to security flaws or to include additional functionality. Using the latest Java version for Function apps is recommended in order to take advantage of security fixes, if any, and/or new functionalities of the latest version. This policy only applies to Linux apps. This policy requires you to specify a Java version that meets your requirements.","App Service","1.0.0","/providers/Microsoft.Authorization/policyDefinitions/e1d1b522-02b0-4d18-a04f-5ab62d20445f"
"e1da06bd-25b6-4127-a301-c313d6873fff","Microsoft Managed Control 1722 - Spam Protection | Automatic Updates","Microsoft implements this System and Information Integrity control","Regulatory Compliance","1.0.0","/providers/Microsoft.Authorization/policyDefinitions/e1da06bd-25b6-4127-a301-c313d6873fff"
"e1e5fd5d-3e4c-4ce1-8661-7d1873ae6b15","Vulnerabilities in security configuration on your machines should be remediated","Servers which do not satisfy the configured baseline will be monitored by Azure Security Center as recommendations","Security Center","3.1.0","/providers/Microsoft.Authorization/policyDefinitions/e1e5fd5d-3e4c-4ce1-8661-7d1873ae6b15"
"e1ff6d62-a55c-41ab-90ba-90bb5b7b6f62","Microsoft Managed Control 1047 - System Use Notification","Microsoft implements this Access Control control","Regulatory Compliance","1.0.0","/providers/Microsoft.Authorization/policyDefinitions/e1ff6d62-a55c-41ab-90ba-90bb5b7b6f62"
"e20f31d7-6b6d-4644-962a-ae513a85ab0b","Enable logging by category group for Event Hubs Namespaces (microsoft.eventhub/namespaces) to Storage","Resource logs should be enabled to track activities and events that take place on your resources and give you visibility and insights into any changes that occur. This policy deploys a diagnostic setting using a category group to route logs to a Storage Account for Event Hubs Namespaces (microsoft.eventhub/namespaces).","Monitoring","1.1.0","/providers/Microsoft.Authorization/policyDefinitions/e20f31d7-6b6d-4644-962a-ae513a85ab0b"
"e214e563-1206-4a43-a56b-ac5880c9c571","Microsoft Managed Control 1276 - Alternate Processing Site | Accessibility","Microsoft implements this Contingency Planning control","Regulatory Compliance","1.0.0","/providers/Microsoft.Authorization/policyDefinitions/e214e563-1206-4a43-a56b-ac5880c9c571"
"e21f91d1-2803-0282-5f2d-26ebc4b170ef","Update organizational access agreements","CMA_0520 - Update organizational access agreements","Regulatory Compliance","1.1.0","/providers/Microsoft.Authorization/policyDefinitions/e21f91d1-2803-0282-5f2d-26ebc4b170ef"
"e23444b9-9662-40f3-289e-6d25c02b48fa","Review label activity and analytics","CMA_0474 - Review label activity and analytics","Regulatory Compliance","1.1.0","/providers/Microsoft.Authorization/policyDefinitions/e23444b9-9662-40f3-289e-6d25c02b48fa"
